rally,ball_round,roundscore_A,roundscore_B,player,type,backhand,landing_area,player_location_area,opponent_location_area,getpoint_player,flaw,set,match_id,rally_id
1,4,0,1,Ratchanok INTANON,平球,0,6,8,8,,,2,21,1741
1,5,0,1,An Se Young,切球,1,5,8,8,,,2,21,1741
1,6,0,1,Ratchanok INTANON,網前球,0,2,8,8,,,2,21,1741
1,7,0,1,An Se Young,挑球,1,3,2,8,,,2,21,1741
1,8,0,1,Ratchanok INTANON,切球,0,1,9,8,,,2,21,1741
1,9,0,1,An Se Young,網前球,0,6,8,8,,,2,21,1741
1,10,0,1,Ratchanok INTANON,推撲球,1,8,7,8,,,2,21,1741
1,11,0,1,An Se Young,切球,0,10,8,8,B,,2,21,1741
3,1,1,2,An Se Young,發短球,1,7,8,8,,,2,21,1743
3,2,1,2,Ratchanok INTANON,網前球,0,1,8,8,,,2,21,1743
3,3,1,2,An Se Young,挑球,0,8,7,8,,,2,21,1743
3,4,1,2,Ratchanok INTANON,殺球,0,8,8,8,,,2,21,1743
3,5,1,2,An Se Young,接殺防守,0,7,8,8,B,,2,21,1743
4,1,2,2,Ratchanok INTANON,發短球,0,7,8,8,,,2,21,1744
4,2,2,2,An Se Young,網前球,1,7,7,8,,,2,21,1744
4,3,2,2,Ratchanok INTANON,網前球,0,7,7,7,A,,2,21,1744
7,1,5,2,An Se Young,發短球,1,7,8,8,,,2,21,1747
7,2,5,2,Ratchanok INTANON,推撲球,0,5,8,8,,,2,21,1747
7,3,5,2,An Se Young,殺球,0,6,3,8,,,2,21,1747
7,4,5,2,Ratchanok INTANON,網前球,1,7,8,8,A,,2,21,1747
9,1,5,4,Ratchanok INTANON,發長球,0,9,8,8,,,2,21,1749
9,2,5,4,An Se Young,殺球,0,8,9,8,,,2,21,1749
9,3,5,4,Ratchanok INTANON,接殺防守,1,2,8,8,,,2,21,1749
9,4,5,4,An Se Young,挑球,1,4,2,8,,,2,21,1749
9,5,5,4,Ratchanok INTANON,長球,0,3,8,8,,,2,21,1749
9,6,5,4,An Se Young,殺球,0,8,5,8,,,2,21,1749
9,7,5,4,Ratchanok INTANON,網前球,0,2,8,5,,,2,21,1749
9,8,5,4,An Se Young,網前球,1,2,6,8,B,,2,21,1749
13,1,7,6,Ratchanok INTANON,發長球,0,3,8,8,,,2,21,1753
13,2,7,6,An Se Young,長球,0,4,3,8,,,2,21,1753
13,3,7,6,Ratchanok INTANON,長球,0,5,8,8,,,2,21,1753
13,4,7,6,An Se Young,接殺防守,0,8,8,9,,,2,21,1753
13,5,7,6,Ratchanok INTANON,網前球,1,7,7,8,,,2,21,1753
13,6,7,6,An Se Young,挑球,0,9,7,8,,,2,21,1753
13,7,7,6,Ratchanok INTANON,殺球,0,6,9,8,,,2,21,1753
13,8,7,6,An Se Young,接殺防守,1,8,8,8,,,2,21,1753
13,9,7,6,Ratchanok INTANON,平球,1,7,8,8,A,,2,21,1753
17,1,9,8,Ratchanok INTANON,發長球,0,9,8,8,,,2,21,1757
17,2,9,8,An Se Young,長球,0,4,9,8,,,2,21,1757
17,3,9,8,Ratchanok INTANON,長球,0,3,9,8,,,2,21,1757
17,4,9,8,An Se Young,長球,0,4,3,8,,,2,21,1757
17,5,9,8,Ratchanok INTANON,殺球,0,10,9,8,A,,2,21,1757
19,1,10,9,An Se Young,發短球,1,7,8,8,,,2,21,1759
19,2,10,9,Ratchanok INTANON,網前球,1,2,8,8,,,2,21,1759
19,3,10,9,An Se Young,挑球,1,3,2,8,,,2,21,1759
19,4,10,9,Ratchanok INTANON,殺球,0,6,9,8,,,2,21,1759
19,5,10,9,An Se Young,接殺防守,1,8,8,9,,,2,21,1759
19,6,10,9,Ratchanok INTANON,網前球,1,2,7,8,,,2,21,1759
19,7,10,9,An Se Young,網前球,1,1,7,8,,,2,21,1759
19,8,10,9,Ratchanok INTANON,網前球,0,7,7,7,,,2,21,1759
19,9,10,9,An Se Young,挑球,1,9,7,8,,,2,21,1759
19,10,10,9,Ratchanok INTANON,長球,0,8,9,8,,,2,21,1759
19,11,10,9,An Se Young,長球,0,9,8,8,,,2,21,1759
19,12,10,9,Ratchanok INTANON,殺球,0,6,9,8,,,2,21,1759
19,13,10,9,An Se Young,接殺防守,1,1,8,8,,,2,21,1759
19,14,10,9,Ratchanok INTANON,網前球,0,1,1,8,,,2,21,1759
19,15,10,9,An Se Young,網前球,0,2,7,8,,,2,21,1759
19,16,10,9,Ratchanok INTANON,網前球,1,2,2,8,,,2,21,1759
19,17,10,9,An Se Young,推撲球,1,8,7,8,,,2,21,1759
19,18,10,9,Ratchanok INTANON,接殺防守,0,5,8,7,B,,2,21,1759
20,1,10,10,Ratchanok INTANON,發長球,0,9,8,8,,,2,21,1760
20,2,10,10,An Se Young,殺球,0,8,9,8,,,2,21,1760
20,3,10,10,Ratchanok INTANON,網前球,1,2,8,8,,,2,21,1760
20,4,10,10,An Se Young,挑球,1,3,2,8,,,2,21,1760
20,5,10,10,Ratchanok INTANON,殺球,0,6,3,8,,,2,21,1760
20,6,10,10,An Se Young,接殺防守,1,1,8,3,,,2,21,1760
20,7,10,10,Ratchanok INTANON,網前球,0,1,7,8,,,2,21,1760
20,8,10,10,An Se Young,網前球,0,2,7,8,,,2,21,1760
20,9,10,10,Ratchanok INTANON,網前球,1,2,2,8,,,2,21,1760
20,10,10,10,An Se Young,網前球,1,2,2,8,B,,2,21,1760
21,1,11,10,Ratchanok INTANON,發短球,0,1,8,8,,,2,21,1761
21,2,11,10,An Se Young,挑球,0,4,8,8,,,2,21,1761
21,3,11,10,Ratchanok INTANON,殺球,0,6,8,8,,,2,21,1761
21,4,11,10,An Se Young,接殺防守,1,1,8,8,,,2,21,1761
21,5,11,10,Ratchanok INTANON,網前球,0,7,7,8,,,2,21,1761
21,6,11,10,An Se Young,挑球,1,9,7,7,,,2,21,1761
21,7,11,10,Ratchanok INTANON,殺球,0,6,8,8,,,2,21,1761
21,8,11,10,An Se Young,接殺防守,1,5,8,8,,,2,21,1761
21,9,11,10,Ratchanok INTANON,推撲球,0,10,7,8,A,,2,21,1761
22,1,11,11,An Se Young,發短球,1,7,8,8,,,2,21,1762
22,2,11,11,Ratchanok INTANON,推撲球,0,3,8,8,,,2,21,1762
22,3,11,11,An Se Young,切球,0,6,3,8,,,2,21,1762
22,4,11,11,Ratchanok INTANON,推撲球,1,8,7,8,,,2,21,1762
22,5,11,11,An Se Young,接殺防守,0,7,8,8,B,,2,21,1762
23,1,12,11,Ratchanok INTANON,發長球,0,9,8,8,,,2,21,1763
23,2,12,11,An Se Young,長球,0,3,8,8,,,2,21,1763
23,3,12,11,Ratchanok INTANON,殺球,0,6,9,8,,,2,21,1763
23,4,12,11,An Se Young,接殺防守,1,5,8,9,,,2,21,1763
23,5,12,11,Ratchanok INTANON,網前球,0,1,8,8,,,2,21,1763
23,6,12,11,An Se Young,網前球,0,2,1,8,,,2,21,1763
23,7,12,11,Ratchanok INTANON,挑球,1,3,2,7,,,2,21,1763
23,8,12,11,An Se Young,切球,0,1,5,8,,,2,21,1763
23,9,12,11,Ratchanok INTANON,長球,0,3,5,8,,,2,21,1763
23,10,12,11,An Se Young,切球,0,5,9,8,,,2,21,1763
23,11,12,11,Ratchanok INTANON,網前球,0,1,5,8,,,2,21,1763
23,12,12,11,An Se Young,挑球,0,9,7,8,,,2,21,1763
23,13,12,11,Ratchanok INTANON,切球,0,1,9,8,,,2,21,1763
23,14,12,11,An Se Young,網前球,0,2,7,8,,,2,21,1763
23,15,12,11,Ratchanok INTANON,網前球,1,1,7,7,,,2,21,1763
23,16,12,11,An Se Young,挑球,0,4,1,7,,,2,21,1763
23,17,12,11,Ratchanok INTANON,長球,0,8,9,8,,,2,21,1763
23,18,12,11,An Se Young,長球,0,3,8,9,,,2,21,1763
23,19,12,11,Ratchanok INTANON,長球,0,6,9,8,,,2,21,1763
23,20,12,11,An Se Young,殺球,0,5,8,8,,,2,21,1763
23,21,12,11,Ratchanok INTANON,網前球,0,7,8,8,A,,2,21,1763
24,1,12,12,An Se Young,發短球,1,7,8,8,,,2,21,1764
24,2,12,12,Ratchanok INTANON,推撲球,0,3,8,8,,,2,21,1764
24,3,12,12,An Se Young,切球,0,5,9,8,,,2,21,1764
24,4,12,12,Ratchanok INTANON,網前球,0,2,8,8,,,2,21,1764
24,5,12,12,An Se Young,挑球,1,10,2,8,B,,2,21,1764
25,1,13,12,Ratchanok INTANON,發長球,0,3,8,8,,,2,21,1765
25,2,13,12,An Se Young,殺球,0,6,3,8,,,2,21,1765
25,3,13,12,Ratchanok INTANON,網前球,1,2,8,5,,,2,21,1765
25,4,13,12,An Se Young,挑球,1,9,7,8,,,2,21,1765
25,5,13,12,Ratchanok INTANON,殺球,0,5,8,8,,,2,21,1765
25,6,13,12,An Se Young,接殺防守,0,2,8,8,,,2,21,1765
25,7,13,12,Ratchanok INTANON,推撲球,1,6,8,8,,,2,21,1765
25,8,13,12,An Se Young,長球,1,9,8,8,,,2,21,1765
25,9,13,12,Ratchanok INTANON,殺球,0,6,8,8,,,2,21,1765
25,10,13,12,An Se Young,接殺防守,1,5,8,5,,,2,21,1765
25,11,13,12,Ratchanok INTANON,網前球,0,1,7,8,A,,2,21,1765
28,1,16,12,An Se Young,發短球,1,7,8,8,,,2,21,1768
28,2,16,12,Ratchanok INTANON,推撲球,0,5,8,8,,,2,21,1768
28,3,16,12,An Se Young,殺球,0,6,5,8,,,2,21,1768
28,4,16,12,Ratchanok INTANON,接殺防守,1,6,8,8,,,2,21,1768
28,5,16,12,An Se Young,長球,0,3,8,8,,,2,21,1768
28,6,16,12,Ratchanok INTANON,殺球,0,1,3,8,,,2,21,1768
28,7,16,12,An Se Young,接殺防守,0,2,8,5,,,2,21,1768
28,8,16,12,Ratchanok INTANON,網前球,1,1,8,8,,,2,21,1768
28,9,16,12,An Se Young,網前球,0,2,1,8,,,2,21,1768
28,10,16,12,Ratchanok INTANON,平球,1,2,2,7,,,2,21,1768
28,11,16,12,An Se Young,網前球,1,1,7,7,,,2,21,1768
28,12,16,12,Ratchanok INTANON,推撲球,0,2,1,7,,,2,21,1768
28,13,16,12,An Se Young,接殺防守,1,9,7,16,,,2,21,1768
28,14,16,12,Ratchanok INTANON,切球,1,7,5,8,,,2,21,1768
28,15,16,12,An Se Young,殺球,0,8,7,8,A,,2,21,1768
29,1,17,12,An Se Young,發短球,1,7,8,8,,,2,21,1769
29,2,17,12,Ratchanok INTANON,推撲球,1,6,8,8,,,2,21,1769
29,3,17,12,An Se Young,切球,0,8,8,8,,,2,21,1769
29,4,17,12,Ratchanok INTANON,網前球,0,1,8,8,,,2,21,1769
29,5,17,12,An Se Young,網前球,0,2,7,8,,,2,21,1769
29,6,17,12,Ratchanok INTANON,推撲球,1,8,8,8,,,2,21,1769
29,7,17,12,An Se Young,長球,0,3,8,8,,,2,21,1769
29,8,17,12,Ratchanok INTANON,殺球,0,5,9,8,,,2,21,1769
29,9,17,12,An Se Young,接殺防守,0,6,8,5,,,2,21,1769
29,10,17,12,Ratchanok INTANON,推撲球,1,3,8,8,,,2,21,1769
29,11,17,12,An Se Young,長球,0,4,9,8,,,2,21,1769
29,12,17,12,Ratchanok INTANON,長球,0,3,8,8,,,2,21,1769
29,13,17,12,An Se Young,切球,0,6,3,8,,,2,21,1769
29,14,17,12,Ratchanok INTANON,網前球,1,1,6,8,,,2,21,1769
29,15,17,12,An Se Young,挑球,0,9,7,8,,,2,21,1769
29,16,17,12,Ratchanok INTANON,切球,0,7,8,8,A,,2,21,1769
30,1,18,12,An Se Young,發短球,1,7,8,8,,,2,21,1770
30,2,18,12,Ratchanok INTANON,推撲球,0,3,8,8,,,2,21,1770
30,3,18,12,An Se Young,長球,0,4,5,8,,,2,21,1770
30,4,18,12,Ratchanok INTANON,殺球,0,10,8,8,A,,2,21,1770
33,1,21,12,An Se Young,發短球,1,8,8,8,,,2,21,1773
33,2,21,12,Ratchanok INTANON,推撲球,1,8,8,8,,,2,21,1773
33,3,21,12,An Se Young,切球,0,5,8,8,,,2,21,1773
33,4,21,12,Ratchanok INTANON,網前球,0,1,8,8,A,,2,21,1773
1,1,0,1,Busanan ONGBAMRUNGPHAN,發長球,0,9,8,8,,,1,22,1774
1,2,0,1,Mia BLICHFELDT,長球,0,4,9,8,,,1,22,1774
1,3,0,1,Busanan ONGBAMRUNGPHAN,切球,0,1,9,8,,,1,22,1774
1,4,0,1,Mia BLICHFELDT,網前球,0,1,5,9,,,1,22,1774
1,5,0,1,Busanan ONGBAMRUNGPHAN,挑球,0,3,8,8,,,1,22,1774
1,6,0,1,Mia BLICHFELDT,切球,0,1,9,8,,,1,22,1774
1,7,0,1,Busanan ONGBAMRUNGPHAN,挑球,0,3,8,8,,,1,22,1774
1,8,0,1,Mia BLICHFELDT,平球,0,6,8,8,,,1,22,1774
1,9,0,1,Busanan ONGBAMRUNGPHAN,接殺防守,1,6,8,9,,,1,22,1774
1,10,0,1,Mia BLICHFELDT,長球,0,9,8,8,,,1,22,1774
1,11,0,1,Busanan ONGBAMRUNGPHAN,長球,0,8,9,8,,,1,22,1774
1,12,0,1,Mia BLICHFELDT,長球,0,4,8,8,,,1,22,1774
1,13,0,1,Busanan ONGBAMRUNGPHAN,長球,0,5,9,8,,,1,22,1774
1,14,0,1,Mia BLICHFELDT,長球,0,5,3,8,,,1,22,1774
1,15,0,1,Busanan ONGBAMRUNGPHAN,長球,0,4,8,9,,,1,22,1774
1,16,0,1,Mia BLICHFELDT,切球,0,6,8,8,,,1,22,1774
1,17,0,1,Busanan ONGBAMRUNGPHAN,網前球,1,1,8,8,,,1,22,1774
1,18,0,1,Mia BLICHFELDT,推撲球,0,7,7,8,B,,1,22,1774
2,1,0,2,Busanan ONGBAMRUNGPHAN,發長球,0,4,8,8,,,1,22,1775
2,2,0,2,Mia BLICHFELDT,殺球,0,8,4,8,,,1,22,1775
2,3,0,2,Busanan ONGBAMRUNGPHAN,接殺防守,0,6,8,9,,,1,22,1775
2,4,0,2,Mia BLICHFELDT,殺球,0,8,8,8,,,1,22,1775
2,5,0,2,Busanan ONGBAMRUNGPHAN,接殺防守,0,8,8,8,,,1,22,1775
2,6,0,2,Mia BLICHFELDT,殺球,0,8,8,8,,,1,22,1775
2,7,0,2,Busanan ONGBAMRUNGPHAN,接殺防守,1,1,8,8,,,1,22,1775
2,8,0,2,Mia BLICHFELDT,網前球,0,2,7,8,,,1,22,1775
2,9,0,2,Busanan ONGBAMRUNGPHAN,挑球,1,4,7,8,,,1,22,1775
2,10,0,2,Mia BLICHFELDT,平球,1,10,9,8,B,,1,22,1775
4,1,0,4,Busanan ONGBAMRUNGPHAN,發長球,0,4,8,8,,,1,22,1777
4,2,0,4,Mia BLICHFELDT,殺球,0,8,6,8,,,1,22,1777
4,3,0,4,Busanan ONGBAMRUNGPHAN,接殺防守,0,6,8,8,,,1,22,1777
4,4,0,4,Mia BLICHFELDT,殺球,0,8,8,8,,,1,22,1777
4,5,0,4,Busanan ONGBAMRUNGPHAN,接殺防守,1,2,8,8,,,1,22,1777
4,6,0,4,Mia BLICHFELDT,推撲球,1,5,7,8,,,1,22,1777
4,7,0,4,Busanan ONGBAMRUNGPHAN,切球,0,2,8,8,,,1,22,1777
4,8,0,4,Mia BLICHFELDT,推撲球,1,7,7,8,B,,1,22,1777
5,1,1,4,Busanan ONGBAMRUNGPHAN,發長球,0,3,8,8,,,1,22,1778
5,2,1,4,Mia BLICHFELDT,長球,0,9,5,8,,,1,22,1778
5,3,1,4,Busanan ONGBAMRUNGPHAN,殺球,0,6,9,8,,,1,22,1778
5,4,1,4,Mia BLICHFELDT,接殺防守,1,1,8,9,,,1,22,1778
5,5,1,4,Busanan ONGBAMRUNGPHAN,挑球,0,3,8,8,,,1,22,1778
5,6,1,4,Mia BLICHFELDT,切球,0,1,9,8,,,1,22,1778
5,7,1,4,Busanan ONGBAMRUNGPHAN,網前球,0,2,7,8,,,1,22,1778
5,8,1,4,Mia BLICHFELDT,挑球,1,4,2,8,,,1,22,1778
5,9,1,4,Busanan ONGBAMRUNGPHAN,切球,1,7,4,8,,,1,22,1778
5,10,1,4,Mia BLICHFELDT,網前球,1,2,7,8,,,1,22,1778
5,11,1,4,Busanan ONGBAMRUNGPHAN,網前球,1,1,2,8,,,1,22,1778
5,12,1,4,Mia BLICHFELDT,推撲球,0,8,1,8,,,1,22,1778
5,13,1,4,Busanan ONGBAMRUNGPHAN,切球,0,8,8,1,A,,1,22,1778
6,1,2,4,Mia BLICHFELDT,發短球,1,7,8,8,,,1,22,1779
6,2,2,4,Busanan ONGBAMRUNGPHAN,網前球,1,1,8,8,,,1,22,1779
6,3,2,4,Mia BLICHFELDT,挑球,0,4,5,8,,,1,22,1779
6,4,2,4,Busanan ONGBAMRUNGPHAN,長球,1,3,4,8,,,1,22,1779
6,5,2,4,Mia BLICHFELDT,殺球,0,8,5,8,,,1,22,1779
6,6,2,4,Busanan ONGBAMRUNGPHAN,接殺防守,1,1,8,3,A,,1,22,1779
8,1,3,5,Mia BLICHFELDT,發短球,1,7,8,8,,,1,22,1781
8,2,3,5,Busanan ONGBAMRUNGPHAN,挑球,0,4,8,8,,,1,22,1781
8,3,3,5,Mia BLICHFELDT,長球,0,3,8,8,,,1,22,1781
8,4,3,5,Busanan ONGBAMRUNGPHAN,長球,0,4,3,8,,,1,22,1781
8,5,3,5,Mia BLICHFELDT,殺球,0,5,8,8,,,1,22,1781
8,6,3,5,Busanan ONGBAMRUNGPHAN,接殺防守,0,2,8,9,,,1,22,1781
8,7,3,5,Mia BLICHFELDT,挑球,1,10,2,8,B,,1,22,1781
20,1,11,9,Mia BLICHFELDT,發短球,1,7,8,8,,,1,22,1793
20,2,11,9,Busanan ONGBAMRUNGPHAN,挑球,0,10,8,8,B,,1,22,1793
23,1,13,10,Busanan ONGBAMRUNGPHAN,發短球,0,3,8,8,,,1,22,1796
23,2,13,10,Mia BLICHFELDT,殺球,0,8,9,8,,,1,22,1796
23,3,13,10,Busanan ONGBAMRUNGPHAN,接殺防守,1,8,8,8,,,1,22,1796
23,4,13,10,Mia BLICHFELDT,殺球,0,7,8,8,A,,1,22,1796
25,1,14,11,Mia BLICHFELDT,發短球,1,1,8,8,,,1,22,1798
25,2,14,11,Busanan ONGBAMRUNGPHAN,推撲球,0,3,8,8,,,1,22,1798
25,3,14,11,Mia BLICHFELDT,長球,0,6,9,8,,,1,22,1798
25,4,14,11,Busanan ONGBAMRUNGPHAN,長球,0,4,8,8,,,1,22,1798
25,5,14,11,Mia BLICHFELDT,長球,1,5,8,8,,,1,22,1798
25,6,14,11,Busanan ONGBAMRUNGPHAN,殺球,0,1,5,8,B,,1,22,1798
29,1,18,11,Mia BLICHFELDT,發短球,1,7,8,8,,,1,22,1802
29,2,18,11,Busanan ONGBAMRUNGPHAN,挑球,0,4,8,8,,,1,22,1802
29,3,18,11,Mia BLICHFELDT,殺球,0,5,8,8,,,1,22,1802
29,4,18,11,Busanan ONGBAMRUNGPHAN,接殺防守,0,2,8,8,,,1,22,1802
29,5,18,11,Mia BLICHFELDT,推撲球,1,4,2,8,,,1,22,1802
29,6,18,11,Busanan ONGBAMRUNGPHAN,切球,1,10,9,8,A,,1,22,1802
32,1,20,12,Mia BLICHFELDT,發短球,1,7,8,8,,,1,22,1805
32,2,20,12,Busanan ONGBAMRUNGPHAN,推撲球,0,5,8,8,,,1,22,1805
32,3,20,12,Mia BLICHFELDT,接殺防守,0,4,8,8,,,1,22,1805
32,4,20,12,Busanan ONGBAMRUNGPHAN,長球,0,10,8,8,A,,1,22,1805
1,1,0,1,Mia BLICHFELDT,發短球,1,5,8,8,,,2,22,1808
1,2,0,1,Busanan ONGBAMRUNGPHAN,網前球,0,2,8,8,,,2,22,1808
1,3,0,1,Mia BLICHFELDT,挑球,1,3,2,8,,,2,22,1808
1,4,0,1,Busanan ONGBAMRUNGPHAN,長球,0,8,3,8,,,2,22,1808
1,5,0,1,Mia BLICHFELDT,殺球,0,5,8,8,,,2,22,1808
1,6,0,1,Busanan ONGBAMRUNGPHAN,接殺防守,0,7,8,8,,,2,22,1808
1,7,0,1,Mia BLICHFELDT,挑球,0,3,8,8,,,2,22,1808
1,8,0,1,Busanan ONGBAMRUNGPHAN,殺球,0,6,3,8,,,2,22,1808
1,9,0,1,Mia BLICHFELDT,接殺防守,1,6,8,3,,,2,22,1808
1,10,0,1,Busanan ONGBAMRUNGPHAN,推撲球,1,5,6,8,,,2,22,1808
1,11,0,1,Mia BLICHFELDT,長球,0,8,8,8,,,2,22,1808
1,12,0,1,Busanan ONGBAMRUNGPHAN,切球,0,2,8,5,B,,2,22,1808
2,1,1,1,Busanan ONGBAMRUNGPHAN,發長球,0,9,8,8,,,2,22,1809
2,2,1,1,Mia BLICHFELDT,殺球,0,8,9,8,,,2,22,1809
2,3,1,1,Busanan ONGBAMRUNGPHAN,接殺防守,0,6,8,8,,,2,22,1809
2,4,1,1,Mia BLICHFELDT,殺球,0,8,8,8,,,2,22,1809
2,5,1,1,Busanan ONGBAMRUNGPHAN,接殺防守,1,1,8,8,,,2,22,1809
2,6,1,1,Mia BLICHFELDT,網前球,0,2,7,8,,,2,22,1809
2,7,1,1,Busanan ONGBAMRUNGPHAN,網前球,1,2,7,8,,,2,22,1809
2,8,1,1,Mia BLICHFELDT,推撲球,1,4,7,7,,,2,22,1809
2,9,1,1,Busanan ONGBAMRUNGPHAN,長球,1,8,8,8,,,2,22,1809
2,10,1,1,Mia BLICHFELDT,殺球,0,6,8,8,,,2,22,1809
2,11,1,1,Busanan ONGBAMRUNGPHAN,接殺防守,1,7,8,9,A,,2,22,1809
8,1,4,4,Mia BLICHFELDT,發短球,1,7,8,8,,,2,22,1815
8,2,4,4,Busanan ONGBAMRUNGPHAN,挑球,0,6,8,8,,,2,22,1815
8,3,4,4,Mia BLICHFELDT,長球,0,3,8,8,,,2,22,1815
8,4,4,4,Busanan ONGBAMRUNGPHAN,切球,0,2,9,8,,,2,22,1815
8,5,4,4,Mia BLICHFELDT,網前球,1,1,6,8,,,2,22,1815
8,6,4,4,Busanan ONGBAMRUNGPHAN,網前球,0,2,1,8,,,2,22,1815
8,7,4,4,Mia BLICHFELDT,挑球,1,9,7,8,,,2,22,1815
8,8,4,4,Busanan ONGBAMRUNGPHAN,殺球,0,5,8,8,,,2,22,1815
8,9,4,4,Mia BLICHFELDT,接殺防守,0,1,8,9,,,2,22,1815
8,10,4,4,Busanan ONGBAMRUNGPHAN,挑球,0,3,8,8,,,2,22,1815
8,11,4,4,Mia BLICHFELDT,平球,0,8,9,8,,,2,22,1815
8,12,4,4,Busanan ONGBAMRUNGPHAN,接殺防守,1,2,8,8,,,2,22,1815
8,13,4,4,Mia BLICHFELDT,網前球,1,1,8,8,,,2,22,1815
8,14,4,4,Busanan ONGBAMRUNGPHAN,挑球,0,4,7,8,,,2,22,1815
8,15,4,4,Mia BLICHFELDT,切球,0,5,4,8,A,,2,22,1815
10,1,4,6,Busanan ONGBAMRUNGPHAN,發長球,0,4,8,8,,,2,22,1817
10,2,4,6,Mia BLICHFELDT,殺球,0,8,4,8,,,2,22,1817
10,3,4,6,Busanan ONGBAMRUNGPHAN,接殺防守,1,6,8,8,,,2,22,1817
10,4,4,6,Mia BLICHFELDT,殺球,0,8,8,8,,,2,22,1817
10,5,4,6,Busanan ONGBAMRUNGPHAN,接殺防守,1,2,8,8,,,2,22,1817
10,6,4,6,Mia BLICHFELDT,挑球,1,10,6,8,B,,2,22,1817
14,1,6,8,Busanan ONGBAMRUNGPHAN,發長球,0,3,8,8,,,2,22,1821
14,2,6,8,Mia BLICHFELDT,長球,0,4,3,8,,,2,22,1821
14,3,6,8,Busanan ONGBAMRUNGPHAN,殺球,0,8,8,8,,,2,22,1821
14,4,6,8,Mia BLICHFELDT,接殺防守,1,8,8,8,,,2,22,1821
14,5,6,8,Busanan ONGBAMRUNGPHAN,推撲球,0,7,8,8,A,,2,22,1821
25,1,14,11,Mia BLICHFELDT,發短球,1,7,8,8,,,2,22,1829
25,2,14,11,Busanan ONGBAMRUNGPHAN,挑球,0,6,8,8,,,2,22,1829
25,3,14,11,Mia BLICHFELDT,殺球,0,8,8,8,,,2,22,1829
25,4,14,11,Busanan ONGBAMRUNGPHAN,接殺防守,0,8,8,9,,,2,22,1829
25,5,14,11,Mia BLICHFELDT,接殺防守,0,2,8,8,,,2,22,1829
25,6,14,11,Busanan ONGBAMRUNGPHAN,網前球,1,10,8,8,A,,2,22,1829
27,1,14,13,Busanan ONGBAMRUNGPHAN,發長球,0,9,8,8,,,2,22,1831
27,2,14,13,Mia BLICHFELDT,殺球,0,5,9,8,,,2,22,1831
27,3,14,13,Busanan ONGBAMRUNGPHAN,接殺防守,0,8,8,8,,,2,22,1831
27,4,14,13,Mia BLICHFELDT,殺球,0,1,8,8,B,,2,22,1831
30,1,15,15,Busanan ONGBAMRUNGPHAN,發長球,0,9,8,8,,,2,22,1834
30,2,15,15,Mia BLICHFELDT,殺球,0,6,9,8,,,2,22,1834
30,3,15,15,Busanan ONGBAMRUNGPHAN,接殺防守,1,3,8,8,,,2,22,1834
30,4,15,15,Mia BLICHFELDT,切球,0,5,3,8,,,2,22,1834
30,5,15,15,Busanan ONGBAMRUNGPHAN,挑球,0,3,8,8,,,2,22,1834
30,6,15,15,Mia BLICHFELDT,長球,0,6,9,8,,,2,22,1834
30,7,15,15,Busanan ONGBAMRUNGPHAN,切球,0,2,8,8,,,2,22,1834
30,8,15,15,Mia BLICHFELDT,挑球,1,3,6,9,,,2,22,1834
30,9,15,15,Busanan ONGBAMRUNGPHAN,長球,0,4,3,8,,,2,22,1834
30,10,15,15,Mia BLICHFELDT,殺球,0,5,8,8,,,2,22,1834
30,11,15,15,Busanan ONGBAMRUNGPHAN,接殺防守,0,2,5,8,,,2,22,1834
30,12,15,15,Mia BLICHFELDT,推撲球,1,4,6,8,,,2,22,1834
30,13,15,15,Busanan ONGBAMRUNGPHAN,長球,1,3,8,8,,,2,22,1834
30,14,15,15,Mia BLICHFELDT,長球,0,4,9,8,,,2,22,1834
30,15,15,15,Busanan ONGBAMRUNGPHAN,長球,0,3,9,8,,,2,22,1834
30,16,15,15,Mia BLICHFELDT,平球,0,10,3,8,B,,2,22,1834
32,1,17,15,Mia BLICHFELDT,發短球,1,5,8,8,,,2,22,1836
32,2,17,15,Busanan ONGBAMRUNGPHAN,網前球,0,2,7,8,,,2,22,1836
32,3,17,15,Mia BLICHFELDT,推撲球,1,3,7,8,,,2,22,1836
32,4,17,15,Busanan ONGBAMRUNGPHAN,平球,0,6,3,8,,,2,22,1836
32,5,17,15,Mia BLICHFELDT,接殺防守,1,1,8,8,,,2,22,1836
32,6,17,15,Busanan ONGBAMRUNGPHAN,挑球,0,3,5,8,,,2,22,1836
32,7,17,15,Mia BLICHFELDT,長球,0,3,9,8,,,2,22,1836
32,8,17,15,Busanan ONGBAMRUNGPHAN,殺球,0,6,8,8,,,2,22,1836
32,9,17,15,Mia BLICHFELDT,接殺防守,1,8,8,5,,,2,22,1836
32,10,17,15,Busanan ONGBAMRUNGPHAN,推撲球,1,10,8,8,A,,2,22,1836
37,1,19,18,Busanan ONGBAMRUNGPHAN,發長球,0,9,8,8,,,2,22,1841
37,2,19,18,Mia BLICHFELDT,殺球,0,8,9,8,,,2,22,1841
37,3,19,18,Busanan ONGBAMRUNGPHAN,接殺防守,0,7,8,8,,,2,22,1841
37,4,19,18,Mia BLICHFELDT,網前球,0,1,8,8,,,2,22,1841
37,5,19,18,Busanan ONGBAMRUNGPHAN,網前球,0,2,7,8,,,2,22,1841
37,6,19,18,Mia BLICHFELDT,挑球,1,3,2,8,,,2,22,1841
37,7,19,18,Busanan ONGBAMRUNGPHAN,平球,0,6,3,8,,,2,22,1841
